x    y0   y1
0 1 -0.5
0.125 0.937741009072409 -0.494820352868657
0.25 0.876577413619415 -0.482168258502509
0.375 0.817483590127395 -0.462043959146079
0.5 0.761286949114311 -0.434958412578305
0.625 0.708932006170093 -0.40112779172838
0.75 0.661261039594776 -0.361049754741451
0.875 0.618792980151709 -0.315560389563643
1 0.582548084492809 -0.265033840299373
1.125 0.552640084415317 -0.210560088204005
1.25 0.530020560090593 -0.152715183586835
1.375 0.514634722774639 -0.0925743056707245
1.5 0.506820435312328 -0.0309964551107629
1.625 0.50691602718095 0.0310681363315642
1.75 0.51466620489996 0.0926445449483714
1.875 0.529951914589807 0.152815997549852
2 0.552755928226061 0.210588908155364
2.125 0.582567477536347 0.265106277725385
2.25 0.618819864467598 0.315630100099133
2.375 0.661294474602291 0.361114258964857
2.5 0.70892530580753 0.401245866879472
2.625 0.76136474845972 0.434953497059101
2.75 0.817513131200699 0.462140184679644
2.875 0.87661941932454 0.482246474451333
3 0.937816006126276 0.49478514124796
3.125 1.00009442719782 0.499830392375528
3.25 1.06252981535704 0.497280420315511
3.375 1.12418089359846 0.487152758515968
3.5 1.18410780882967 0.469586714345421
3.625 1.24135689074294 0.44477778033718
3.75 1.29506386815515 0.413176940213918
3.875 1.34443092875578 0.375306151103298
4 1.38871025967429 0.331740896099575
4.125 1.42723194981612 0.283142875260503
4.25 1.45941395604456 0.230248719462729
4.375 1.48470853915866 0.173835761150167
4.5 1.5027319005895 0.114779788460532
4.625 1.51325159478928 0.0539967436108845
4.75 1.51611422523341 -0.00759241172509457
4.875 1.51128095312741 -0.0690571015273441
5 1.49882744392899 -0.129469896145312
5.125 1.47894256420622 -0.187919112082509
5.25 1.45192582591324 -0.243521256720321
5.375 1.4181835562165 -0.295433304357425
5.5 1.3782237550049 -0.342864777395415
5.625 1.33264957546803 -0.385089592128107
5.75 1.28215132384966 -0.421457593970649
5.875 1.22749683757876 -0.451405634362088
6 1.16952009516555 -0.474467926367941
6.125 1.1091079677447 -0.490285275848662
6.25 1.04718515823979 -0.498612659688425
6.375 0.984697579534887 -0.499324561435792
6.5 0.92259465781019 -0.492417516424667
6.625 0.861811254392205 -0.478009472601295
6.75 0.803315211329664 -0.456189505622438
6.875 0.748047605266085 -0.427258234144525
7 0.696742877324131 -0.391867248898708
7.125 0.650211514869494 -0.350475558898146
7.25 0.609335686321275 -0.303557769411694
7.375 0.574442449767835 -0.252090017602665
7.5 0.546446065595864 -0.196611251653451
7.625 0.52545158066587 -0.138162674529478
7.75 0.511897564562102 -0.0775697496494858
7.875 0.506130707306543 -0.0157642078735622
8 0.508024256116522 0.0462736723297664
8.125 0.517559977762615 0.107619598732587
8.25 0.534857953173106 0.167263045903954
8.375 0.559395298139019 0.224329897573752
8.5 0.590738258960025 0.278010601053435
8.625 0.628736963972257 0.327261465795855
8.75 0.672430007024667 0.371599183210473
8.875 0.721429434331691 0.410082168741342
9 0.774727302644294 0.442454264968844
9.125 0.831774800061911 0.467765740167445
9.25 0.891496584788157 0.486010538969059
9.375 0.953022056732468 0.496904597467348
9.5 1.01544481525054 0.500105722202676
9.625 1.07777972141551 0.495550487429483
9.75 1.13907301364633 0.483468536456057
9.875 1.1983970503252 0.46403219226148
10 1.25484869416903 0.437531430255961
10.125 1.30756623889219 0.404368949756394
10.25 1.35574501899392 0.365052606668368
10.375 1.39865121347428 0.320185733514684
10.5 1.43563357409696 0.27045594662817
10.625 1.46613302786268 0.216623012974901
10.75 1.48969027276984 0.159506238336169
10.875 1.50595157555291 0.0999716854424894
11 1.51467298865752 0.0389193826980455
11.125 1.51572315548935 -0.0227294231627278
11.25 1.50908480341762 -0.084044971406209
11.375 1.49485496310393 -0.14410166047831
11.5 1.47324391419356 -0.201990690976764
11.625 1.44448968000274 -0.256783388234852
11.75 1.40910486304579 -0.30766147358685
11.875 1.36765525546027 -0.353867870531334
12 1.32076722469096 -0.394700157785512
12.125 1.26915007672843 -0.429534861159583
12.25 1.21358597726691 -0.457837764725404
